id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
7473575,Funko POP Disney,Lilo #124,$4.47,$8.51,$10.50,,,,,,,,,$1.00,$4.89,$1.90,$9.39,$3.00,$11.99,849803046729,1,Lilo & Stitch,,,,2014-01-01
8236637,Funko POP Disney,Little John #1437,$10.18,$10.79,$17.77,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$5.00,$19.99,889698759113,1,,,,,
7483674,Funko POP Disney,Little Whirlwind Mickey #432,$5.79,$8.00,$9.16,,,,,,,,,$1.30,$6.39,$1.80,$8.79,$2.00,$9.99,889698332750,1,Mickey's 90th Birthday,,,,
7474120,Funko POP Disney,Llama Kuzco #361,$15.42,$16.80,$19.32,,,,,,,,,$4.30,$16.99,$4.50,$17.99,$6.30,$20.99,889698120074,9,Emperor's New Groove,,,,
7483644,Funko POP Disney,Lock #406,$11.39,$14.00,$16.58,,,,,,,,,$3.30,$12.99,$3.80,$14.99,$4.50,$17.99,889698293839,1,Nightmare Before Christmas,,,,
7483725,Funko POP Disney,"Lock, Shock, and Barrel In Tub #474",$20.92,$30.00,$34.86,,,,,,,,,$6.90,$22.99,$9.90,$32.99,$15.20,$37.99,889698329859,1,Nightmare Before Christmas,,,,
7473268,Funko POP Disney,Lotso #13,$51.53,$94.26,$148.16,,,,,,,,,$22.80,$56.99,$52.00,$104.00,$81.50,$163.00,830395024660,8,Disney Store,,,,2011-01-01
7473270,Funko POP Disney,Lotso [Flocked] #13,$960.00,$1476.00,$1600.00,,,,,,,,,$633.60,$1056.00,$974.40,$1624.00,$1056.00,$1760.00,,1,Disney Store,,,,
7474044,Funko POP Disney,Louie #309,$9.99,$12.50,$13.79,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$3.80,$14.99,889698200622,7,DuckTales,,,,2017-01-01
7483688,Funko POP Disney,Louie #444,$3.60,$7.06,$11.40,,,,,,,,,$0.80,$3.99,$1.60,$7.79,$3.30,$12.99,889698320856,1,Tailspin,,,,
7483891,Funko POP Disney,Louie #608,$16.32,$23.99,$27.20,,,,,,,,,$4.50,$17.99,$7.80,$25.99,$9.00,$29.99,889698423274,1,Mickey Mouse & Friends. Halloween,,,,
7483689,Funko POP Disney,Louie [Chase] #444,$8.22,$12.60,$14.49,,,,,,,,,$1.80,$8.99,$3.50,$13.99,$4.00,$15.99,889698320856,1,Tailspin,,,,
7473614,Funko POP Disney,Louis #151,$16.50,$25.00,$29.29,,,,,,,,,$4.50,$17.99,$8.40,$27.99,$9.60,$31.99,849803050894,12,The Princess and the Frog,,,,2015-01-01
7483755,Funko POP Disney,Luau Pumbaa #498,$7.00,$9.59,$13.56,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$3.80,$14.99,889698364027,1,The Lion King,,,,2018-01-01
7483757,Funko POP Disney,Luau Timon #500,$6.10,$7.49,$12.16,,,,,,,,,$1.30,$6.69,$1.60,$8.19,$3.30,$12.99,889698364133,4,The Lion King,,,,2018-01-01
7488163,Funko POP Disney,Luca Paguro Land #1053,$9.29,$13.00,$15.49,,,,,,,,,$2.00,$9.99,$3.50,$13.99,$4.30,$16.99,889698557610,1,Luca,,,,
7488165,Funko POP Disney,Luca Paguro Sea #1055,$13.18,$15.00,$23.96,,,,,,,,,$3.80,$14.99,$4.30,$16.99,$7.80,$25.99,889698557603,1,Luca,,,,2021-01-01
7488374,Funko POP Disney,Lucifer #1236,$8.00,$10.00,$16.45,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$4.50,$17.99,889698663724,1,Villains,,,,2022-01-01
7483761,Funko POP Disney,Ludo #504,$7.29,$10.00,$12.15,,,,,,,,,$1.60,$7.99,$2.80,$10.99,$3.30,$12.99,889698357715,1,Star vs. the Forces of Evil,,,,
7474007,Funko POP Disney,Luigi #285,$17.00,$23.00,$28.83,,,,,,,,,$4.80,$18.99,$7.50,$24.99,$9.60,$31.99,889698129121,14,Cars 3,,,,2017-01-01
7488280,Funko POP Disney,Luisa Madrigal #1147,$7.85,$11.39,$14.02,,,,,,,,,$1.70,$8.59,$3.30,$12.99,$3.80,$14.99,889698576017,1,Encanto,,,,2021-01-01
7488263,Funko POP Disney,Lumiere #1136,$7.15,$8.40,$12.00,,,,,,,,,$1.60,$7.89,$1.80,$9.19,$3.30,$12.99,889698575867,1,Beauty and the Beast 30th Anniversary,,,,2022-01-01
7473914,Funko POP Disney,Lumiere #244,$6.13,$6.67,$10.00,,,,,,,,,$1.30,$6.69,$1.50,$7.29,$2.80,$10.99,889698123198,3,Beauty and the Beast,,,,2016-01-01
7473529,Funko POP Disney,Lumiere #93,$8.00,$10.00,$12.30,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$3.50,$13.99,849803038960,9,Beauty and the Beast,,,,2014-01-01
7473530,Funko POP Disney,Lumiere [GITD] #93,$9.00,$12.00,$23.99,,,,,,,,,$2.00,$9.89,$3.30,$12.99,$7.80,$25.99,849803044442,1,Beauty and the Beast,,,,2014-01-01
7474055,Funko POP Disney,Luna #319,$5.93,$8.00,$9.88,,,,,,,,,$1.30,$6.49,$1.80,$8.79,$2.80,$10.99,889698204033,1,Elena of Avalor,,,,2017-01-01
8451133,Funko POP Disney,Luz #1552,$9.86,$16.00,$18.88,,,,,,,,,$2.80,$10.99,$4.50,$17.99,$6.30,$20.99,889698837446,1,The Owl House,,,,2025-01-24
7488242,Funko POP Disney,MO #1117,$6.59,$8.00,$8.99,,,,,,,,,$1.50,$7.29,$1.80,$8.79,$2.00,$9.89,889698576505,1,Wall-E,,,,
7488243,Funko POP Disney,MO [Chase] #1117,$13.33,$13.66,$19.04,,,,,,,,,$3.80,$14.99,$3.80,$14.99,$6.30,$20.99,889698576505,1,Wall-E,,,,
7488173,Funko POP Disney,Mad Hatter #1060,$4.50,$8.00,$12.50,,,,,,,,,$1.00,$4.99,$1.80,$8.79,$3.50,$13.99,889698557368,5,Alice in Wonderland,,,,2021-01-01
7473766,Funko POP Disney,Mad Hatter #177,$6.00,$8.57,$13.96,,,,,,,,,$1.30,$6.59,$1.90,$9.39,$3.80,$14.99,849803067090,1,Alice in Wonderland,,,,2015-01-01
7473772,Funko POP Disney,Mad Hatter #181,$2.00,$2.00,$20.34,,,,,,,,,,$2.99,,$2.99,$6.60,$21.99,849803072964,1,Alice Through the Looking Glass,,,,2016-01-01
7473834,Funko POP Disney,Mad Hatter #204,$8.00,$10.06,$13.50,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$3.80,$14.99,849803093815,1,Alice Through the Looking Glass,,,,2016-01-01
7473396,Funko POP Disney,Mad Hatter #36,$14.99,$44.91,$95.47,,,,,,,,,$4.00,$15.99,$19.60,$48.99,$52.50,$105.00,830395025490,13,Disney,,,,2012-01-01
7488174,Funko POP Disney,Mad Hatter [Blacklight] #1060,$4.00,$4.99,$8.81,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$1.90,$9.69,889698559874,1,Alice in Wonderland,,,,2021-01-01
7488143,Funko POP Disney,Madam Mim #1037,$8.40,$12.24,$14.00,,,,,,,,,$1.80,$9.19,$3.30,$12.99,$3.80,$14.99,889698485487,1,The Sword in The Stone,,,,2021-01-01
7488221,Funko POP Disney,Madam Mim #1101,$7.54,$10.00,$11.92,,,,,,,,,$1.70,$8.29,$2.80,$10.99,$3.30,$12.99,889698491549,1,The Sword in the Stone,,,,
7488223,Funko POP Disney,Madam Mim [Chase] #1102,$38.50,$55.00,$64.16,,,,,,,,,$16.80,$41.99,$24.40,$60.99,$28.40,$70.99,,1,The Sword in the Stone,,,,
7488222,Funko POP Disney,Madam Mim [Dragon] #1102,$4.00,$5.91,$32.38,,,,,,,,,$0.90,$4.39,$1.30,$6.49,$14.40,$35.99,889698491600,1,The Sword in the Stone,,,,
7483850,Funko POP Disney,Madame Leota #575,$15.00,$19.99,$24.99,,,,,,,,,$4.30,$16.99,$6.60,$21.99,$8.10,$26.99,889698421478,9,Haunted Mansion,,,,2019-01-01
7483851,Funko POP Disney,Madame Leota [GITD] #575,$17.96,$22.47,$29.94,,,,,,,,,$5.00,$19.99,$7.50,$24.99,$9.90,$32.99,889698430029,1,Haunted Mansion,,,,2019-01-01
7483734,Funko POP Disney,Magic Carpet Ride #480,$18.26,$27.63,$30.44,,,,,,,,,$5.00,$19.99,$9.00,$29.99,$9.90,$32.99,889698357609,1,Aladdin,,,,
7474046,Funko POP Disney,Magica De Spell #311,$8.99,$10.00,$11.50,,,,,,,,,$2.00,$9.89,$2.80,$10.99,$3.30,$12.99,889698148115,7,DuckTales,,,,2017-01-01
7484017,Funko POP Disney,Maid #802,$2.63,$5.00,$10.22,,,,,,,,,,$2.99,$1.10,$5.49,$2.80,$10.99,889698504058,16,Haunted Mansion,,,,
8236636,Funko POP Disney,Maid Marian #1438,$10.00,$12.99,$19.99,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$6.60,$21.99,643019919347,1,,,,,
7473786,Funko POP Disney,Mal #193,$22.00,$48.00,$56.74,,,,,,,,,$7.20,$23.99,$21.20,$52.99,$24.80,$61.99,849803078003,23,Descendants,,,,2016-01-01
7488200,Funko POP Disney,Maleficent #1082,$5.00,$6.50,$12.14,,,,,,,,,$1.10,$5.49,$1.40,$7.19,$3.30,$12.99,889698603966,1,Villains,,,,2022-01-01
7473900,Funko POP Disney,Maleficent #232,$7.00,$9.00,$10.89,,,,,,,,,$1.50,$7.69,$2.00,$9.89,$3.00,$11.99,,1,Sleeping Beauty. Special Edition,,,,2017-01-01
7474071,Funko POP Disney,Maleficent #327,$9.99,$22.81,$31.09,,,,,,,,,$2.80,$10.99,$7.50,$24.99,$10.20,$33.99,889698118026,1,Sleeping Beauty,,,,2017-01-01
7483911,Funko POP Disney,Maleficent #627,$6.00,$8.49,$12.14,,,,,,,,,$1.30,$6.59,$1.90,$9.29,$3.30,$12.99,889698443104,1,Maleficent: Mistress of Evil,,,,
7473475,Funko POP Disney,Maleficent #77,$6.00,$8.00,$17.97,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$5.00,$19.99,849803043056,1,Disney,,,,2014-01-01
7473222,Funko POP Disney,Maleficent #9,$9.90,$15.51,$16.95,,,,,,,,,$2.80,$10.99,$4.30,$16.99,$4.80,$18.99,830395023502,1,Disney,,,,2011-01-01
7473224,Funko POP Disney,Maleficent [9 Inch Metallic] #9,,,$325.00,,,,,,,,,,,,,$179.00,$358.00,,1,Disney,,,,2011-01-01
7473223,Funko POP Disney,Maleficent [9 Inch] #9,,,,,,,,,,,,,,,,,,,1,Disney,,,,2011-01-01
7488201,Funko POP Disney,Maleficent [Blacklight] #1082,$5.00,$6.00,$10.00,,,,,,,,,$1.10,$5.49,$1.30,$6.59,$2.80,$10.99,889698603966,1,Villains,,,,2022-01-01
7473899,Funko POP Disney,Maleficent [Chase] #232,$16.79,$19.09,$27.77,,,,,,,,,$4.50,$17.99,$6.30,$20.99,$9.30,$30.99,889698117883,1,Sleeping Beauty.  GITD. Special Edition,,,,2017-01-01
7488202,Funko POP Disney,Maleficent [Diamond] #1082,$9.44,$12.85,$15.74,,,,,,,,,$2.00,$9.99,$3.50,$13.99,$4.30,$16.99,889698589215,1,Villains,,,,2022-01-01
7483619,Funko POP Disney,Maleficent [Diamond] #384,$9.47,$9.49,$15.99,,,,,,,,,$2.00,$9.99,$2.00,$9.99,$4.50,$17.99,889698291323,4,Sleeping Beauty,,,,
7473476,Funko POP Disney,Maleficent [GITD] #77,$23.99,$34.00,$39.99,,,,,,,,,$7.80,$25.99,$14.80,$36.99,$17.60,$43.99,,1,Disney,,,,2014-01-01
7912877,Funko POP Disney,Maleficent [Hot Topic Chase] #232,$11.83,$12.95,$17.56,,,,,,,,,$3.30,$12.99,$3.50,$13.99,$4.80,$18.99,889698117883,1,"	Sleeping Beauty. GITD. Hot Topic Exclusive",,,,
7912878,Funko POP Disney,Maleficent [Hot Topic] #232,$8.89,$11.99,$12.03,,,,,,,,,$2.00,$9.79,$3.30,$12.99,$3.30,$12.99,889698117883,1,Sleeping Beauty. Hot Topic Exclusive,,,,
7488228,Funko POP Disney,Maleficent as Dragon #1106,$9.00,$11.99,$29.62,,,,,,,,,$2.00,$9.89,$3.30,$12.99,$9.90,$32.99,889698573542,1,Villains,,,,2022-01-01
7488229,Funko POP Disney,Maleficent as Dragon [Glow] #1106,,,,,,,,,,,,,,,,,,,1,Villains,,,,2022-01-01
7483931,Funko POP Disney,Maleficent as the Dragon [GITD] #720,$10.80,$15.00,$18.00,,,,,,,,,$3.00,$11.99,$4.30,$16.99,$5.00,$19.99,,1,Disney Villians,,,,
7639130,Funko POP Disney,Maleficent on Throne #784,$13.79,$20.74,$23.14,,,,,,,,,$3.80,$14.99,$6.90,$22.99,$7.50,$24.99,889698498173,1,Villians,,,,2021-01-01
7639131,Funko POP Disney,Maleficent on Throne [Diamond] #784,$16.00,$17.00,$19.85,,,,,,,,,$4.50,$17.99,$4.80,$18.99,$6.60,$21.99,889698583923,1,Villians,,,,2021-01-01
7488345,Funko POP Disney,Maleficent with Diablo #1206,$4.00,$5.00,$12.75,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$3.50,$13.99,889698646796,1,Villains Assemble,,,,2022-01-01
7488320,Funko POP Disney,Mama Odie #1183,$4.00,$5.69,$14.82,,,,,,,,,$0.90,$4.39,$1.30,$6.29,$4.00,$15.99,889698623384,5,Princess and the Frog,,,,2022-01-01
7483903,Funko POP Disney,Mansion Groundskeeper #619,$8.99,$9.18,$15.27,,,,,,,,,$2.00,$9.89,$2.00,$9.99,$4.30,$16.99,889698573702,1,Haunted Mansion,,,,
7483935,Funko POP Disney,Manticore #724,$1.15,$2.00,$1.92,,,,,,,,,,$2.99,,$2.99,,$2.99,889698455862,1,Onward,,,,
7488175,Funko POP Disney,March Hare #1061,$4.00,$9.99,$12.00,,,,,,,,,$0.90,$4.39,$2.80,$10.99,$3.30,$12.99,889698557375,1,Alice in Wonderland,,,,2021-01-01
7483759,Funko POP Disney,Marco #502,$18.48,$39.57,$41.69,,,,,,,,,$5.00,$19.99,$17.60,$43.99,$18.40,$45.99,889698342537,13,Star vs. the Forces of Evil,,,,
7474021,Funko POP Disney,Marie [Diamond] #294,$15.80,$21.84,$26.00,,,,,,,,,$4.30,$16.99,$7.20,$23.99,$8.70,$28.99,889698550826,1,Aristocats,,,,2017-01-01
7474020,Funko POP Disney,Marie [Flocked] #294,$10.10,$14.00,$17.98,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$5.00,$19.99,889698148078,1,Aristocats,,,,2017-01-01
7488441,Funko POP Disney,Marion Ravenwood #1351,$6.64,$7.97,$11.06,,,,,,,,,$1.50,$7.29,$1.80,$8.79,$3.00,$11.99,889698592604,1,Indiana Jones,,,,2023-01-01
7483718,Funko POP Disney,Mary Poppins #467,$1.00,$0.99,$8.68,,,,,,,,,,$2.99,,$2.99,$1.90,$9.59,889698339070,1,Mary Poppins Returns,,,,
7483719,Funko POP Disney,Mary Poppins #468,$6.00,$7.95,$12.22,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$3.30,$12.99,889698339063,6,Mary Poppins Returns,,,,
7473419,Funko POP Disney,Mary Poppins #51,$6.00,$8.45,$13.89,,,,,,,,,$1.30,$6.59,$1.90,$9.29,$3.80,$14.99,830395032016,10,Disney,,,,2013-01-01
7483724,Funko POP Disney,Mary Poppins In Pink Dress #473,$5.43,$8.00,$9.09,,,,,,,,,$1.20,$5.99,$1.80,$8.79,$2.00,$9.99,889698348577,1,Mary Poppins Returns,,,,
7483721,Funko POP Disney,Mary Poppins with Umbrella #470,$5.25,$7.00,$8.75,,,,,,,,,$1.20,$5.79,$1.50,$7.69,$1.90,$9.59,889698339049,1,Mary Poppins Returns,,,,
7483677,Funko POP Disney,Mary Sanderson #435,$5.00,$10.62,$16.98,,,,,,,,,$1.10,$5.49,$3.00,$11.99,$4.80,$18.99,889698317580,7,Hocus Pocus,,,,
7483830,Funko POP Disney,Mary Sanderson #559,$9.17,$10.95,$17.74,,,,,,,,,$2.00,$9.99,$3.00,$11.99,$5.00,$19.99,889698419642,1,Hocus Pocus,,,,
7483986,Funko POP Disney,Mary Sanderson #772,$8.39,$11.08,$13.41,,,,,,,,,$1.80,$9.19,$3.00,$11.99,$3.80,$14.99,889698491419,1,Hocus Pocus,,,,
7474054,Funko POP Disney,Mateo #318,$3.13,$4.00,$5.22,,,,,,,,,,$3.39,$0.90,$4.39,$1.10,$5.69,889698204026,1,Elena of Avalor,,,,2017-01-01
7473582,Funko POP Disney,Mater #129,$31.30,$71.24,$89.05,,,,,,,,,$10.20,$33.99,$31.20,$77.99,$39.20,$97.99,849803042387,23,Cars.,,,,2015-01-01
7483978,Funko POP Disney,Mater #764,$8.07,$11.41,$13.24,,,,,,,,,$1.80,$8.89,$3.30,$12.99,$3.80,$14.99,889698496018,1,Alien Remix,,,,
7473583,Funko POP Disney,Mater [NYCC] #129,,$206.00,$242.44,,,,,,,,,,,$113.50,$227.00,$133.50,$267.00,849803056827,1,Cars. NYCC Exclusive. Limited Edition,,,,2015-01-01
7484037,Funko POP Disney,Matterhorn Bobsleds Donald #813,$3.00,$5.00,$5.00,,,,,,,,,,$3.29,$1.10,$5.49,$1.10,$5.49,889698503754,1,Disney Land: 65th Anniversary,,,,
7484036,Funko POP Disney,Matterhorn Bobsleds Mickey #812,$6.59,$9.00,$10.99,,,,,,,,,$1.50,$7.29,$2.00,$9.89,$3.00,$11.99,889698503747,1,Disney Land: 65th Anniversary,,,,
7483867,Funko POP Disney,Mattias #586,$2.00,$3.25,$6.99,,,,,,,,,,$2.99,,$3.59,$1.50,$7.69,889698408943,1,Frozen II,,,,2019-01-01
7473810,Funko POP Disney,Maui #214,$7.48,$12.10,$16.55,,,,,,,,,$1.60,$8.19,$3.30,$12.99,$4.50,$17.99,849803099275,6,Moana,,,,2016-01-01
7473815,Funko POP Disney,Maui #219,$4.00,$4.75,$21.50,,,,,,,,,$0.90,$4.39,$1.00,$5.19,$7.20,$23.99,889698114448,1,Moana,,,,2016-01-01
7483606,Funko POP Disney,Maui Shark Head #376,$18.99,$30.00,$40.06,,,,,,,,,$6.30,$20.99,$9.90,$32.99,$17.60,$43.99,889698284448,8,Moana,,,,
7483709,Funko POP Disney,Max #462,$16.30,$21.20,$27.26,,,,,,,,,$4.50,$17.99,$6.90,$22.99,$9.00,$29.99,889698349796,1,Goof Troop,,,,
7483710,Funko POP Disney,Max [Chase] #462,$32.80,$32.95,$54.66,,,,,,,,,$14.40,$35.99,$14.40,$35.99,$24.00,$59.99,,1,Goof Troop,,,,
7474051,Funko POP Disney,Maximillian #315,$15.30,$22.00,$25.50,,,,,,,,,$4.30,$16.99,$7.20,$23.99,$8.40,$27.99,889698208567,1,The Black Hole,,,,2017-01-01
7473610,Funko POP Disney,Maximus #148,$21.26,$38.22,$50.76,,,,,,,,,$6.90,$22.99,$16.80,$41.99,$22.40,$55.99,849803051365,14,Tangled,,,,2015-01-01
7473402,Funko POP Disney,Mayor #40,$100.50,$150.00,$167.50,,,,,,,,,$55.50,$111.00,$82.50,$165.00,$92.00,$184.00,830395027869,1,Disney,,,,2012-01-01
7816460,Funko POP Disney,Mayor [Disney Store] #40,$150.00,$294.12,$308.20,,,,,,,,,$82.50,$165.00,$162.00,$324.00,$169.50,$339.00,830395027869,1,Disney Store Logo,,,,
7473773,Funko POP Disney,McTwisp #182,$9.99,$11.00,$13.07,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$3.50,$13.99,849803072971,5,Alice Through the Looking Glass,,,,2016-01-01
7473791,Funko POP Disney,Meeko #198,$7.88,$8.00,$9.61,,,,,,,,,$1.70,$8.69,$1.80,$8.79,$2.80,$10.99,849803086565,7,Pocahontas,,,,2016-01-01
7473901,Funko POP Disney,Meeko with Flit #233,$8.48,$11.00,$12.65,,,,,,,,,$1.90,$9.29,$3.00,$11.99,$3.50,$13.99,889698476133,1,Pocahantas,,,,2020-01-01
7483611,Funko POP Disney,Meg #379,$12.99,$18.00,$21.55,,,,,,,,,$3.50,$13.99,$5.00,$19.99,$7.20,$23.99,889698293235,1,Hercules,,,,
7483711,Funko POP Disney,Megavolt #463,$7.00,$8.68,$15.99,,,,,,,,,$1.50,$7.69,$1.90,$9.59,$4.50,$17.99,889698348256,1,Darkwing Duck,,,,
7488319,Funko POP Disney,Meilin Lee #1184,$6.00,$8.00,$9.89,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$2.80,$10.99,889698754668,1,Turning Red,,,,2022-01-01
7488125,Funko POP Disney,Merida #1022,$7.00,$9.00,$10.12,,,,,,,,,$1.50,$7.69,$2.00,$9.89,$2.80,$10.99,889698563512,5,Disney Ultimate Princess Celebration,,,,
7488382,Funko POP Disney,Merida #1245,$6.00,$8.34,$15.95,,,,,,,,,$1.30,$6.59,$1.80,$9.19,$4.50,$17.99,889698652452,1,Brave,,,,2022-01-01
7474062,Funko POP Disney,Merida #324,$6.99,$8.52,$14.94,,,,,,,,,$1.50,$7.69,$1.90,$9.39,$4.00,$15.99,889698730303,8,Brave,,,,2017-01-01
7473426,Funko POP Disney,Merida #57,$5.96,$10.09,$11.67,,,,,,,,,$1.30,$6.59,$2.80,$10.99,$3.30,$12.99,830395031996,7,Disney,,,,2013-01-01
7474063,Funko POP Disney,Merida [Gold] #324,$8.63,$14.00,$16.43,,,,,,,,,$1.90,$9.49,$3.80,$14.99,$4.50,$17.99,889698565943,1,Ultimate Princess,,,,2022-01-01
7473427,Funko POP Disney,Merida [Metallic] #57,$64.80,$92.00,$108.00,,,,,,,,,$28.40,$70.99,$50.50,$101.00,$59.50,$119.00,830395031996,1,Disney,,,,2013-01-01
7488220,Funko POP Disney,Merlin with Archimedes #1100,$8.67,$11.00,$14.01,,,,,,,,,$1.90,$9.49,$3.00,$11.99,$3.80,$14.99,889698491525,1,The Sword in the Stone,,,,
7488434,Funko POP Disney,Mermaid #1346,$6.04,$9.00,$10.06,,,,,,,,,$1.30,$6.59,$2.00,$9.89,$2.80,$10.99,889698706964,1,'Peter Pan 70th Anniversary,,,,2023-01-01
7483856,Funko POP Disney,Merry Minstrel #580,$8.39,$11.33,$13.99,,,,,,,,,$1.80,$9.19,$3.00,$11.99,$3.80,$14.99,889698432825,1,Haunted Mansion,,,,2019-01-01
7488192,Funko POP Disney,Mexico #1076,$6.66,$9.00,$10.55,,,,,,,,,$1.50,$7.29,$2.00,$9.89,$3.00,$11.99,889698555500,1,It's a Small World,,,,
7473939,Funko POP Disney,Mickey #261,$9.47,$9.95,$12.64,,,,,,,,,$2.00,$9.99,$2.80,$10.99,$3.50,$13.99,889698123624,14,Kingdom Hearts,,,,2017-01-01
7483744,Funko POP Disney,Mickey #489,$7.06,$11.00,$12.65,,,,,,,,,$1.60,$7.79,$3.00,$11.99,$3.50,$13.99,889698340540,1,Kingdom Hearts,,,,
7473196,Funko POP Disney,Mickey Mouse #1,$6.49,$7.00,$8.00,,,,,,,,,$1.40,$7.09,$1.50,$7.69,$1.80,$8.79,889698345514,4,Disney,,,,2011-01-01
7488137,Funko POP Disney,Mickey Mouse #1030,$10.20,$15.00,$18.00,,,,,,,,,$2.80,$10.99,$4.30,$16.99,$5.00,$19.99,889698542609,1,Disney. Funko Shop,,,,2021-01-01
7488148,Funko POP Disney,Mickey Mouse #1042,$5.00,$6.50,$8.52,,,,,,,,,$1.10,$5.49,$1.40,$7.19,$1.90,$9.39,889698555364,1,The Three Musketeers,,,,2021-01-01
7488191,Funko POP Disney,Mickey Mouse #1075,$8.69,$11.40,$14.49,,,,,,,,,$1.90,$9.59,$3.30,$12.99,$4.00,$15.99,889698568784,1,Mickey & Friends,,,,
7488298,Funko POP Disney,Mickey Mouse #1161,$7.19,$10.00,$11.99,,,,,,,,,$1.60,$7.89,$2.80,$10.99,$3.30,$12.99,889698610018,1,Disney.  DIY,,,,2022-01-01
7488300,Funko POP Disney,Mickey Mouse #1163,$8.54,$10.00,$14.11,,,,,,,,,$1.90,$9.39,$2.80,$10.99,$4.00,$15.99,889698595070,1,Walt Disney World 50th Anniversary,,,,2022-01-01
7488308,Funko POP Disney,Mickey Mouse #1172,$15.55,$19.99,$25.53,,,,,,,,,$4.30,$16.99,$6.60,$21.99,$8.40,$27.99,889698609098,1,Disney.  Year of Tiger,,,,2022-01-01
7488324,Funko POP Disney,Mickey Mouse #1187,$5.00,$6.25,$9.74,,,,,,,,,$1.10,$5.49,$1.40,$6.89,$2.80,$10.99,889698596237,1,Mickey and Friends,,,,2022-01-01
7488358,Funko POP Disney,Mickey Mouse #1218,$8.00,$10.04,$16.27,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$4.50,$17.99,889698640893,1,Mickey and Friends,,,,2022-01-01
7488402,Funko POP Disney,Mickey Mouse #1311,$9.59,$11.00,$15.99,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$4.50,$17.99,889698682558,1,Disney 100th Anniversary,,,,2023-01-01
7488430,Funko POP Disney,Mickey Mouse #1341,$30.00,$36.00,$75.00,,,,,,,,,$9.90,$32.99,$16.00,$39.99,$33.20,$82.99,889698719155,8,Disney 100th Anniversary,,,,2023-01-01
8475507,Funko POP Disney,Mickey Mouse #1556,,,,,,,,,,,,,,,,,,889698839808,1,Disney,,,,2025-02-01
7483702,Funko POP Disney,Mickey Mouse #457,$12.59,$18.00,$20.70,,,,,,,,,$3.50,$13.99,$5.00,$19.99,$6.90,$22.99,889698420471,1,Mickey's 90th Birthday,,,,
7483895,Funko POP Disney,Mickey Mouse #612,$4.00,$5.17,$8.57,,,,,,,,,$0.90,$4.39,$1.10,$5.69,$1.90,$9.39,889698433273,1,Disney,,,,
7473454,Funko POP Disney,Mickey Mouse #64,$23.71,$27.00,$31.72,,,,,,,,,$7.80,$25.99,$9.00,$29.99,$10.50,$34.99,830395033006,1,Disney. Epic Mickey,,,,2013-01-01
7483948,Funko POP Disney,Mickey Mouse #737,$13.79,$19.95,$36.32,,,,,,,,,$3.80,$14.99,$6.60,$21.99,$16.00,$39.99,889698455138,1,Asia Exclusive,,,,
7484002,Funko POP Disney,Mickey Mouse #787,$10.19,$11.35,$17.24,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$4.80,$18.99,889698495509,1,Mickey Go Thailand,,,,
7484010,Funko POP Disney,Mickey Mouse #795,$6.58,$9.00,$10.81,,,,,,,,,$1.40,$7.19,$2.00,$9.89,$3.00,$11.99,889698497923,1,Vampire,,,,
7484016,Funko POP Disney,Mickey Mouse #801,$4.54,$6.00,$7.57,,,,,,,,,$1.00,$4.99,$1.30,$6.59,$1.70,$8.29,889698498937,1,Disney Archives,,,,
7488096,Funko POP Disney,Mickey Mouse #997,$7.57,$9.99,$11.99,,,,,,,,,$1.70,$8.29,$2.80,$10.99,$3.30,$12.99,889698514217,1,Disney,,,,2020-01-01
7953802,Funko POP Disney,Mickey Mouse & Jose 2 Pack,$8.00,$10.99,$19.00,,,,,,,,,$1.80,$8.79,$3.00,$11.99,$6.30,$20.99,889698632645,1,Disney World 50th Anniversary,,,,2022-01-01
7491155,Funko POP Disney,Mickey Mouse 3 Pack,$13.49,$15.58,$22.49,,,,,,,,,$3.80,$14.99,$4.30,$16.99,$7.50,$24.99,889698350921,1,Mickey's 90th Birthday,,,,
7491164,Funko POP Disney,Mickey Mouse 5 Pack,$29.93,$34.08,$49.88,,,,,,,,,$9.90,$32.99,$14.80,$36.99,$22.00,$54.99,889698511186,1,Mickey Archive,,,,2011-01-01
